User_ID,Time_of_Session,Purchase,Revenue
2692,2020-04-06 21:34:34,Points,1810
12776,2020-04-06 23:05:17,Upgrade,3555
12776,2020-04-06 23:15:48,Points,3560
12776,2020-04-06 23:50:43,Points,760
12776,2020-04-07 00:03:49,Points,760
12776,2020-04-07 00:37:04,Points,760
2716,2020-04-07 04:27:27,Points,760
2692,2020-04-07 05:03:26,Points,760
12776,2020-04-07 07:25:37,Points,1810
17953,2020-04-07 07:37:39,Points,1810
2716,2020-04-07 12:31:07,Points,760
2716,2020-04-07 12:50:07,Upgrade,760
2716,2020-04-07 12:58:55,Points,760
2692,2020-04-07 13:45:49,Points,760
2716,2020-04-07 15:26:08,Points,760
12776,2020-04-07 16:25:43,Points,760
12776,2020-04-07 16:25:43,Points,760
12776,2020-04-07 16:39:31,Points,1810
12776,2020-04-07 16:39:31,Points,1810
2716,2020-04-07 19:18:18,Points,760
2716,2020-04-07 19:18:38,Points,760
2692,2020-04-07 20:19:59,Points,760
2716,2020-04-07 20:40:09,Points,760
2716,2020-04-07 20:49:43,Upgrade,760
2716,2020-04-07 21:16:33,Points,1810
2716,2020-04-07 21:30:42,Points,760
4167,2020-04-07 21:48:26,Points,760
16366,2020-04-08 10:27:02,Upgrade,760
16366,2020-04-08 11:07:42,Upgrade,3555
4167,2020-04-08 12:39:44,Points,760
6271,2020-04-08 12:46:19,Points,760
6271,2020-04-08 13:00:28,Points,760
2716,2020-04-08 13:09:36,Points,760
2716,2020-04-08 16:15:39,Points,760
2716,2020-04-09 01:08:12,Upgrade,1810
6271,2020-04-09 11:32:57,Points,760
2716,2020-04-09 21:00:02,Points,760
2716,2020-04-09 21:11:09,Points,760
2716,2020-04-09 21:40:04,Points,760
12394,2020-04-09 23:32:53,Upgrade,760
12394,2020-04-09 23:37:45,Points,760
12394,2020-04-10 01:00:53,Upgrade,760
6271,2020-04-10 01:48:41,Points,760
8540,2020-04-10 09:29:55,ValuePack,1460
6271,2020-04-10 12:15:59,Points,1810
6271,2020-04-10 22:35:03,Points,1810
22569,2020-04-11 19:39:35,Points,760
22569,2020-04-11 19:42:20,Points,760
2716,2020-04-11 23:03:16,Upgrade,760
2716,2020-04-12 03:42:45,Points,760
6271,2020-04-13 23:38:16,Points,760
6271,2020-04-16 09:50:27,Points,1810
22569,2020-04-20 08:53:12,Points,760
22569,2020-04-20 08:53:49,Upgrade,760
22569,2020-04-20 13:18:06,Points,760
10062,2020-04-02 16:43:16,Upgrade,410
19948,2020-04-02 16:58:52,Points,3560
19948,2020-04-02 17:53:09,Upgrade,410
19948,2020-04-02 18:49:21,Points,7060
16041,2020-04-04 22:41:51,Points,760
16041,2020-04-04 22:49:58,Points,1810
16041,2020-04-04 23:24:12,Upgrade,760
16914,2020-04-05 22:09:42,Points,760
17857,2020-04-05 23:23:51,Points,760
2636,2020-04-06 04:58:59,Points,760
17857,2020-04-06 11:35:46,Points,760
17857,2020-04-06 11:43:20,Points,760
17835,2020-04-06 14:45:33,Points,760
17857,2020-04-06 14:45:53,Upgrade,410
17857,2020-04-06 14:53:04,Points,760
17857,2020-04-06 15:05:48,Points,760
17857,2020-04-06 15:24:42,Points,760
17857,2020-04-06 15:36:14,Points,410
17857,2020-04-06 15:54:53,Points,410
17857,2020-04-06 16:04:01,Upgrade,410
20181,2020-04-06 16:06:43,Upgrade,410
17857,2020-04-06 16:13:59,Points,1810
20181,2020-04-06 16:21:48,Upgrade,410
15316,2020-04-06 18:31:00,Points,1810
17857,2020-04-06 20:45:15,Points,410
17857,2020-04-06 20:59:40,Points,760
15316,2020-04-06 22:27:13,Points,1810
15316,2020-04-07 11:17:40,Points,3560
9204,2020-04-07 12:36:28,Upgrade,3555
17857,2020-04-07 13:06:35,Points,1810
12590,2020-04-07 14:16:27,Upgrade,410
17857,2020-04-07 17:05:11,Points,410
17857,2020-04-07 17:05:39,Points,410
17857,2020-04-07 17:18:18,Points,410
17857,2020-04-07 17:21:53,Points,1810
11351,2020-04-07 17:29:09,Points,760
11351,2020-04-07 17:35:20,Points,760
17857,2020-04-07 17:48:17,Upgrade,410
16041,2020-04-07 20:18:48,Points,410
11351,2020-04-07 22:34:07,Points,760
11351,2020-04-07 22:38:41,Points,760
11351,2020-04-07 22:38:48,Points,760
139,2020-04-08 05:36:28,Points,410
139,2020-04-08 06:56:17,Upgrade,410
139,2020-04-08 11:28:59,Upgrade,410
139,2020-04-08 12:00:57,Points,760
139,2020-04-08 12:01:04,Points,760
12590,2020-04-08 12:25:01,Points,760
139,2020-04-08 12:42:59,Upgrade,760
11351,2020-04-08 22:42:11,Points,760
11351,2020-04-08 22:52:02,Points,410
11351,2020-04-08 22:53:47,Points,760
11351,2020-04-08 23:03:00,Points,410
11351,2020-04-09 04:54:18,Points,760
11351,2020-04-09 04:54:25,Points,760
11351,2020-04-09 04:56:01,Points,410
11351,2020-04-09 12:01:55,Points,760
11351,2020-04-09 12:02:05,Points,410
11351,2020-04-09 13:09:23,Points,760
15450,2020-04-09 13:28:35,Points,760
139,2020-04-09 14:51:54,Points,410
139,2020-04-09 15:58:47,Upgrade,760
139,2020-04-09 17:20:23,Points,760
11351,2020-04-09 17:59:51,Points,410
15450,2020-04-09 19:52:33,Points,760
17857,2020-04-09 23:15:25,Upgrade,410
17857,2020-04-09 23:52:03,Upgrade,410
17857,2020-04-10 00:28:38,Upgrade,760
11351,2020-04-10 01:46:44,Points,760
139,2020-04-10 06:46:22,Points,760
139,2020-04-10 07:47:27,Upgrade,760
9204,2020-04-10 07:48:19,Upgrade,760
139,2020-04-10 08:15:48,Points,410
139,2020-04-10 08:57:40,Upgrade,410
139,2020-04-10 12:30:18,Points,760
139,2020-04-10 12:39:43,Points,410
15316,2020-04-10 18:50:10,Points,3560
9204,2020-04-10 20:29:47,Upgrade,760
15450,2020-04-10 21:13:38,Points,760
9204,2020-04-11 19:45:17,Upgrade,760
17835,2020-04-12 15:18:51,Points,760
9204,2020-04-12 20:35:11,Upgrade,760
15450,2020-04-13 20:43:41,Points,760
9212,2020-04-13 21:26:00,Upgrade,410
5996,2020-04-14 21:25:12,Points,760
9212,2020-04-15 21:52:51,Upgrade,3555
20716,2020-04-01 11:53:32,Points,410
20716,2020-04-01 12:13:51,Upgrade,410
20716,2020-04-01 12:23:17,Points,1810
20716,2020-04-01 13:18:36,Upgrade,1810
16588,2020-04-02 00:17:21,Points,760
16588,2020-04-02 09:08:08,Upgrade,760
16588,2020-04-02 10:43:38,Points,760
1019,2020-04-02 15:51:34,Points,760
16588,2020-04-03 08:27:52,Points,760
5720,2020-04-03 16:11:34,Upgrade,760
5720,2020-04-03 17:15:33,Points,760
4475,2020-04-04 03:46:49,Points,7060
4475,2020-04-04 03:59:26,Upgrade,1810
1706,2020-04-04 10:36:40,Points,760
1706,2020-04-04 10:54:10,Upgrade,760
1706,2020-04-04 11:01:04,Points,760
1706,2020-04-04 11:06:12,Points,410
1706,2020-04-04 11:16:33,Points,760
16479,2020-04-04 14:51:24,Points,760
16479,2020-04-04 16:26:59,Upgrade,1810
16479,2020-04-04 16:39:24,Points,1810
16479,2020-04-04 16:55:12,Points,760
16479,2020-04-04 17:14:02,Points,760
4475,2020-04-05 01:20:30,Points,3560
16479,2020-04-05 10:34:52,Points,760
16371,2020-04-05 12:24:42,Points,760
3425,2020-04-05 15:13:55,Upgrade,760
3425,2020-04-05 15:28:37,Points,410
16479,2020-04-05 16:48:19,Points,760
14389,2020-04-05 17:24:58,Upgrade,1810
14389,2020-04-05 17:26:05,Points,760
14389,2020-04-05 18:51:36,Points,760
14389,2020-04-05 19:46:58,Points,1810
14389,2020-04-05 20:07:09,Points,410
14389,2020-04-05 20:07:31,Points,410
16479,2020-04-06 06:34:44,Points,760
15918,2020-04-06 06:41:17,Points,1810
15918,2020-04-06 06:50:49,Upgrade,760
15918,2020-04-06 07:18:24,Points,1810
15918,2020-04-06 08:53:13,Upgrade,760
15918,2020-04-06 10:33:05,Points,760
15918,2020-04-06 10:59:26,Points,760
18060,2020-04-06 14:25:25,Points,760
18060,2020-04-06 14:35:07,Points,760
18060,2020-04-06 14:45:35,Points,760
18060,2020-04-06 15:00:59,Upgrade,760
18060,2020-04-06 15:04:29,Points,1810
18060,2020-04-06 15:48:14,Points,760
3425,2020-04-06 16:54:31,Upgrade,410
12488,2020-04-06 17:48:21,Points,3560
6281,2020-04-06 19:01:52,Points,1810
1316,2020-04-06 19:42:01,Upgrade,410
18060,2020-04-06 23:17:25,Points,760
18060,2020-04-06 23:50:00,Points,1810
18060,2020-04-07 02:26:02,Points,760
18060,2020-04-07 02:46:28,Points,760
10582,2020-04-07 06:32:15,Points,760
10582,2020-04-07 06:58:10,Upgrade,410
10582,2020-04-07 07:19:38,Upgrade,410
12488,2020-04-07 15:40:28,Points,1810
855,2020-04-07 15:46:06,Points,760
855,2020-04-07 15:46:06,Points,760
3425,2020-04-07 15:50:30,Points,410
3425,2020-04-07 15:50:30,Points,410
3425,2020-04-07 15:59:03,Points,410
3425,2020-04-07 15:59:03,Points,410
3425,2020-04-07 16:09:40,Points,760
3425,2020-04-07 16:09:40,Points,760
3425,2020-04-07 16:18:10,Upgrade,410
3425,2020-04-07 16:18:10,Upgrade,410
12488,2020-04-07 16:20:36,Upgrade,760
12488,2020-04-07 16:20:36,Upgrade,760
3425,2020-04-07 17:11:57,Upgrade,410
22039,2020-04-07 19:32:52,Points,410
22039,2020-04-07 19:33:28,Upgrade,410
12488,2020-04-07 19:42:46,Points,1810
21631,2020-04-07 20:41:09,Points,1810
21631,2020-04-07 20:49:33,Upgrade,410
855,2020-04-07 20:53:09,Points,760
855,2020-04-07 21:10:18,Upgrade,760
18060,2020-04-07 23:14:27,Points,1810
18060,2020-04-08 04:10:27,Points,760
855,2020-04-08 04:50:25,Upgrade,760
10582,2020-04-08 08:55:55,Upgrade,760
10582,2020-04-08 12:10:50,Upgrade,760
10931,2020-04-01 10:19:16,Points,760
10931,2020-04-01 11:09:32,Points,1810
10931,2020-04-01 11:16:48,Upgrade,760
10931,2020-04-01 11:44:04,Points,3560
3162,2020-04-02 05:33:17,Points,760
10931,2020-04-02 07:20:40,Points,7060
11859,2020-04-02 13:51:03,Points,760
11859,2020-04-02 17:20:06,Upgrade,410
10931,2020-04-02 17:20:30,Upgrade,410
11859,2020-04-02 17:57:16,Points,760
3162,2020-04-02 19:15:25,Points,410
22478,2020-04-02 21:31:34,Points,410
22478,2020-04-02 21:35:49,Points,760
22478,2020-04-02 21:49:00,Points,760
4137,2020-04-03 07:05:17,Upgrade,410
4137,2020-04-03 07:05:37,Points,410
17875,2020-04-03 12:14:29,Points,1810
7432,2020-04-03 12:40:10,Points,410
10931,2020-04-03 13:30:43,Points,7060
11859,2020-04-03 16:46:30,Upgrade,760
7905,2020-04-03 20:04:01,Points,1810
7905,2020-04-03 21:02:46,Upgrade,760
7905,2020-04-03 23:41:53,Points,760
7905,2020-04-04 18:44:57,Points,1810
7905,2020-04-04 19:09:27,Points,760
7905,2020-04-04 19:43:18,Points,760
2336,2020-04-05 11:21:23,Points,760
2336,2020-04-05 11:21:43,Points,1810
2336,2020-04-05 11:31:08,Upgrade,760
2336,2020-04-05 12:34:49,Points,410
6498,2020-04-05 13:30:01,Points,3560
6498,2020-04-05 13:49:44,Upgrade,760
7343,2020-04-05 14:40:56,Points,1810
6498,2020-04-05 14:53:12,Upgrade,3555
6498,2020-04-05 15:12:09,Points,7060
3576,2020-04-05 18:47:01,Points,1810
3576,2020-04-05 18:57:57,Upgrade,1810
12833,2020-04-05 19:19:00,Upgrade,410
6498,2020-04-05 19:44:40,Points,760
6498,2020-04-05 19:53:54,Points,760
3576,2020-04-05 20:03:16,Points,1810
6498,2020-04-05 20:29:50,Points,410
6498,2020-04-05 20:34:38,Upgrade,410
20314,2020-04-06 04:01:43,Points,410
18189,2020-04-06 09:38:17,Points,760
14426,2020-04-06 10:50:42,Points,760
14426,2020-04-06 10:55:55,Points,760
14426,2020-04-06 11:04:03,Upgrade,760
14426,2020-04-06 11:28:40,Points,760
14426,2020-04-06 12:16:30,Points,760
2336,2020-04-06 21:46:54,Points,760
2336,2020-04-06 21:47:03,Points,760
2336,2020-04-06 21:56:05,Upgrade,410
4137,2020-04-10 08:51:47,Points,760
14426,2020-04-10 22:42:25,Points,760
3576,2020-04-12 23:48:58,Points,1810
20188,2020-04-14 08:27:24,Points,760
20188,2020-04-14 08:54:09,Points,3560
6498,2020-04-14 10:54:05,Upgrade,3555
6498,2020-04-14 15:44:48,Upgrade,3555
20188,2020-04-15 17:41:08,Upgrade,760
20188,2020-04-15 18:30:24,Points,1810
6498,2020-04-15 20:31:09,Upgrade,1810
20188,2020-04-16 19:55:11,Points,3560
6498,2020-04-16 20:06:17,Upgrade,410
6498,2020-04-17 12:35:54,Points,1810
6498,2020-04-17 14:56:59,Upgrade,1810
6498,2020-04-17 21:20:33,Points,3560
7343,2020-04-18 01:50:33,Points,3560
7343,2020-04-18 12:59:17,Points,3560
6498,2020-04-18 22:27:14,Upgrade,3555
6498,2020-04-20 19:43:05,Points,3560
6498,2020-04-21 16:28:17,Points,1810
6498,2020-04-24 20:52:39,Upgrade,760
6498,2020-04-26 12:08:08,Points,760
6498,2020-04-28 03:50:56,Upgrade,1810
6498,2020-04-29 18:18:49,Upgrade,3555
6498,2020-04-30 22:08:48,Upgrade,3555
6498,2020-05-04 12:55:51,Upgrade,3555
6498,2020-05-08 22:56:18,Upgrade,3555
20188,2020-05-09 21:20:48,Points,1810
6498,2020-05-15 14:02:47,ValuePack,2860
7343,2020-05-16 07:45:45,Points,3560
7343,2020-05-16 08:50:54,Upgrade,760
6498,2020-05-16 09:14:23,Upgrade,3555
22405,2020-04-01 11:13:58,Points,1810
22405,2020-04-01 11:26:18,Upgrade,1810
22405,2020-04-01 15:11:09,Points,760
22405,2020-04-01 15:11:31,Points,760
22405,2020-04-01 15:12:01,Points,760
8793,2020-04-01 16:35:16,Points,760
8793,2020-04-01 16:43:58,Upgrade,410
8793,2020-04-01 17:04:46,Points,410
8793,2020-04-01 17:10:36,Points,410
876,2020-04-01 20:25:16,Points,760
876,2020-04-01 20:41:16,Points,410
876,2020-04-01 20:41:31,Points,410
876,2020-04-02 11:38:41,Points,410
5447,2020-04-03 07:16:51,Points,760
16966,2020-04-04 02:44:09,Points,760
16966,2020-04-04 02:58:40,Points,760
545,2020-04-04 05:18:55,Points,410
545,2020-04-04 15:18:20,Points,410
16966,2020-04-04 15:27:53,Points,760
545,2020-04-04 17:19:16,Points,410
545,2020-04-04 17:30:37,Points,1810
545,2020-04-04 17:39:31,Upgrade,760
876,2020-04-05 08:04:53,Points,1810
545,2020-04-05 08:12:56,Points,410
545,2020-04-05 08:32:39,Points,410
545,2020-04-05 08:49:34,Points,410
22216,2020-04-05 09:25:10,Points,760
22216,2020-04-05 10:04:14,Points,760
545,2020-04-05 11:54:05,Points,410
2367,2020-04-05 13:18:54,Points,760
22216,2020-04-05 16:50:42,Points,760
7038,2020-04-05 17:48:11,Points,410
7038,2020-04-05 18:18:35,Upgrade,410
7038,2020-04-05 18:18:58,Points,410
7038,2020-04-05 18:29:06,Points,410
7038,2020-04-05 18:35:11,Points,760
13954,2020-04-06 07:50:40,Points,1810
13954,2020-04-06 08:05:57,Upgrade,3555
12734,2020-04-06 10:52:28,Upgrade,410
20441,2020-04-06 11:25:27,Points,760
20441,2020-04-06 11:38:47,Points,760
20441,2020-04-06 11:50:34,Points,7060
20441,2020-04-06 11:55:21,Upgrade,760
2190,2020-04-06 16:56:19,Upgrade,760
13954,2020-04-07 00:42:34,Points,3560
261,2020-04-07 01:12:04,Upgrade,760
261,2020-04-07 01:38:58,Upgrade,3555
8304,2020-04-07 05:17:47,Upgrade,760
2,2020-04-07 11:50:37,Points,760
16966,2020-04-07 15:20:07,Points,760
18960,2020-04-07 17:04:42,Upgrade,410
9602,2020-04-07 20:05:26,Points,760
18708,2020-04-07 20:06:28,Points,760
18708,2020-04-07 20:10:39,Points,760
9602,2020-04-07 22:11:47,Points,760
9602,2020-04-08 08:27:19,Points,760
9602,2020-04-08 08:52:11,Points,760
9602,2020-04-08 08:55:54,Points,760
8304,2020-04-08 13:15:09,Points,760
9602,2020-04-08 14:20:28,Points,760
8304,2020-04-09 13:11:19,Points,760
8304,2020-04-09 13:50:00,Points,1810
9602,2020-04-09 16:25:04,Points,760
8304,2020-04-10 12:56:54,Points,760
8304,2020-04-10 12:58:03,Points,760
8304,2020-04-10 19:03:42,Points,760
20441,2020-04-10 19:16:22,Upgrade,760
8304,2020-04-11 05:01:15,Points,1810
9602,2020-04-11 07:55:11,Points,760
9602,2020-04-11 07:55:23,Points,760
9602,2020-04-11 08:12:23,Points,760
9602,2020-04-11 08:26:13,Points,760
8304,2020-04-11 14:22:26,Points,760
8304,2020-04-11 14:31:26,Points,760
8304,2020-04-11 15:00:31,Upgrade,760
8304,2020-04-11 15:08:36,Points,760
2190,2020-04-11 16:42:39,Upgrade,760
9602,2020-04-11 18:58:53,Points,760
9602,2020-04-11 18:59:24,Points,760
9602,2020-04-11 18:59:39,Points,760
8304,2020-04-11 19:31:37,Points,760
8304,2020-04-11 19:54:42,Points,760
6509,2020-04-12 04:36:58,Points,760
6509,2020-04-12 04:50:03,Points,1810
20441,2020-04-12 07:07:51,Points,1810
8304,2020-04-12 19:25:15,Upgrade,410
8304,2020-04-13 05:03:51,Points,760
17690,2020-04-02 18:47:29,Points,760
20450,2020-04-05 21:50:44,Upgrade,760
7469,2020-04-06 10:14:29,Points,760
13512,2020-04-06 10:16:53,Points,1810
7469,2020-04-06 10:20:40,Upgrade,760
7469,2020-04-06 10:31:12,Points,760
13512,2020-04-06 10:45:35,Upgrade,760
13512,2020-04-06 11:03:14,Points,760
7469,2020-04-06 11:30:38,Upgrade,760
7469,2020-04-06 11:51:21,Points,760
13512,2020-04-06 17:25:24,Points,760
7469,2020-04-06 18:21:14,Upgrade,760
13512,2020-04-06 18:39:40,Points,760
1132,2020-04-06 20:42:13,Points,760
1132,2020-04-06 20:47:37,Points,1810
8085,2020-04-07 00:41:21,Upgrade,760
21868,2020-04-07 11:56:17,Upgrade,760
16639,2020-04-07 12:01:17,Upgrade,760
15446,2020-04-07 12:10:19,Points,1810
15446,2020-04-07 12:53:50,Points,760
15446,2020-04-07 13:11:37,Points,410
10579,2020-04-07 16:00:23,Points,760
10579,2020-04-07 16:00:23,Points,760
10579,2020-04-07 16:14:11,Points,1810
10579,2020-04-07 16:14:11,Points,1810
10579,2020-04-07 16:32:15,Points,3560
10579,2020-04-07 16:32:15,Points,3560
10579,2020-04-07 16:36:01,Upgrade,760
10579,2020-04-07 16:36:01,Upgrade,760
16639,2020-04-07 18:09:27,Points,760
1132,2020-04-07 18:44:30,Points,1810
1132,2020-04-07 18:48:16,Upgrade,760
21868,2020-04-07 21:07:24,Upgrade,760
14438,2020-04-07 22:25:59,Points,760
14438,2020-04-07 22:32:59,Points,760
10579,2020-04-08 03:23:24,Points,3560
14438,2020-04-08 04:56:29,Points,760
19627,2020-04-08 05:25:45,Points,760
19627,2020-04-08 05:35:14,Points,1810
19627,2020-04-08 08:11:51,Upgrade,760
19627,2020-04-08 08:50:48,Points,1810
14438,2020-04-08 09:53:05,Points,760
19627,2020-04-08 09:58:10,Points,3560
14438,2020-04-08 10:08:28,Points,760
8085,2020-04-08 12:32:47,Points,760
8085,2020-04-08 12:35:39,Points,1810
1132,2020-04-08 13:11:36,Points,1810
15446,2020-04-08 16:38:07,Points,1810
15446,2020-04-08 17:06:59,Upgrade,410
15446,2020-04-08 17:20:53,Points,1810
15446,2020-04-08 18:06:15,Points,1810
15446,2020-04-08 18:13:09,Upgrade,410
15446,2020-04-08 18:52:40,Upgrade,410
15446,2020-04-08 18:56:18,Points,1810
15446,2020-04-08 23:57:56,Upgrade,410
15446,2020-04-09 00:04:05,Points,1810
15446,2020-04-09 00:22:04,Points,1810
15446,2020-04-09 00:45:01,Points,760
10579,2020-04-09 02:20:38,Upgrade,410
10579,2020-04-09 02:42:06,Points,1810
15446,2020-04-09 03:25:59,Points,1810
15446,2020-04-09 04:03:30,Upgrade,760
8260,2020-04-09 13:49:16,Points,410
19627,2020-04-10 10:10:34,Upgrade,760
21842,2020-04-11 17:10:41,Points,760
21842,2020-04-11 17:16:42,Upgrade,1810
15692,2020-04-12 03:20:35,Upgrade,760
7493,2020-04-12 09:22:53,ValuePack,1460
21842,2020-04-12 14:10:25,Points,410
21842,2020-04-12 14:10:33,Points,760
21842,2020-04-12 14:38:35,Points,760
21842,2020-04-12 14:58:55,Points,1810
15446,2020-05-03 01:13:47,Points,760
15446,2020-05-03 01:42:45,Points,760
15446,2020-05-03 19:55:14,Upgrade,760
15446,2020-05-03 23:59:53,Upgrade,760
15446,2020-05-05 01:05:24,Upgrade,1810
15446,2020-05-05 17:46:07,Upgrade,1810
15446,2020-05-13 04:14:17,Upgrade,760
15692,2020-05-14 03:11:31,Upgrade,410
15692,2020-05-16 03:06:49,Upgrade,410
15446,2020-05-17 00:53:00,Upgrade,1810
15446,2020-05-18 03:03:38,Upgrade,760
15446,2020-05-18 04:46:04,Upgrade,760
20904,2020-04-01 22:43:14,Points,760
20904,2020-04-01 22:50:50,Points,1810
20904,2020-04-01 23:29:41,Points,760
6993,2020-04-02 16:11:21,Points,760
2894,2020-04-02 20:33:30,Points,760
2894,2020-04-02 20:47:43,Points,410
2894,2020-04-02 23:14:22,Points,410
20904,2020-04-02 23:39:25,Points,760
20904,2020-04-02 23:52:48,Points,760
20904,2020-04-03 00:01:29,Upgrade,1810
20904,2020-04-03 00:26:12,Points,1810
648,2020-04-03 05:45:00,Points,410
648,2020-04-03 05:53:56,Points,410
648,2020-04-03 07:02:54,Points,760
648,2020-04-03 07:12:08,Points,410
9583,2020-04-03 14:52:49,Upgrade,760
2894,2020-04-03 20:33:13,Points,1810
12166,2020-04-04 04:58:55,Points,1810
12166,2020-04-04 05:01:27,Upgrade,1810
4196,2020-04-04 16:04:28,Upgrade,760
4196,2020-04-04 16:06:05,Points,760
16467,2020-04-06 10:42:21,Points,760
21045,2020-04-06 16:11:21,Points,760
19144,2020-04-06 17:33:18,Upgrade,760
2178,2020-04-07 17:27:40,Upgrade,410
21045,2020-04-07 18:26:44,Points,760
21045,2020-04-07 19:36:17,Points,410
21045,2020-04-08 04:23:21,Points,410
21045,2020-04-08 14:02:54,Points,760
21045,2020-04-08 14:10:16,Upgrade,760
6330,2020-04-10 12:23:33,Upgrade,760
2894,2020-04-10 19:43:28,ValuePack,1460
1330,2020-04-11 11:04:25,Points,760
2894,2020-04-11 15:29:33,Points,760
18629,2020-04-12 16:52:53,Upgrade,760
21045,2020-04-14 07:02:12,Points,1810
20541,2020-04-14 14:22:33,Points,760
20541,2020-04-14 21:39:18,Points,410
2178,2020-04-18 19:04:54,Points,760
2178,2020-04-19 02:18:05,Points,410
6600,2020-04-19 08:18:32,Upgrade,760
6600,2020-04-19 08:18:51,Points,1810
6600,2020-04-19 08:19:02,Upgrade,760
6600,2020-04-19 09:00:18,Points,3560
2178,2020-04-20 00:06:29,Points,410
6600,2020-04-20 10:08:47,Upgrade,760
6600,2020-04-20 11:30:33,Upgrade,1810
2178,2020-04-21 14:11:37,Points,760
2178,2020-04-22 14:12:54,Points,410
2178,2020-04-22 14:14:23,Points,760
2178,2020-04-23 16:18:04,Points,760
2178,2020-04-23 16:18:45,Points,410
2178,2020-04-24 07:31:08,Points,760
2178,2020-04-24 07:31:42,Points,760
6600,2020-04-24 12:23:51,Points,1810
20850,2020-04-24 17:06:27,Upgrade,3555
22513,2020-04-25 09:10:57,Points,410
1330,2020-04-28 07:49:54,Points,410
22513,2020-04-30 07:42:23,Points,760
22513,2020-04-30 07:55:30,Points,410
22513,2020-05-01 16:50:51,Points,410
22513,2020-05-01 16:51:11,Points,410
22513,2020-05-02 19:40:03,Points,410
22513,2020-05-03 15:48:47,Points,1810
22513,2020-05-03 20:51:58,Points,410
22513,2020-05-04 08:18:48,Points,410
22513,2020-05-04 08:21:23,Points,410
22513,2020-05-04 08:21:46,Points,410
22513,2020-05-04 08:31:06,Points,760
22513,2020-05-04 09:39:29,Points,410
22513,2020-05-04 18:07:00,Points,760
22513,2020-05-05 09:06:55,Points,410
22513,2020-05-05 17:55:25,Points,760
22513,2020-05-05 17:55:45,Points,410
22513,2020-05-07 16:37:12,Points,760
9823,2020-05-09 10:12:14,Points,3560
2178,2020-05-11 11:46:54,Points,410
2178,2020-05-11 18:18:40,Points,410
2178,2020-05-11 18:30:58,Points,760
22513,2020-05-13 08:43:18,Points,760
9823,2020-05-13 09:10:24,Points,410
2178,2020-05-13 13:08:52,Points,760
2178,2020-05-14 03:38:32,Points,760
2178,2020-05-14 14:23:52,Points,410
2178,2020-05-14 17:00:51,Points,410
2178,2020-05-14 17:01:33,Points,760
2178,2020-05-15 09:30:39,Points,410
13963,2020-04-02 01:55:31,Upgrade,760
13963,2020-04-02 02:52:10,Upgrade,410
19853,2020-04-03 19:00:55,Points,1810
19853,2020-04-03 19:41:34,Upgrade,760
19853,2020-04-04 03:30:16,Points,1810
19853,2020-04-04 14:40:12,Points,760
15576,2020-04-05 04:16:14,Upgrade,410
16444,2020-04-05 09:05:25,Upgrade,760
10350,2020-04-05 17:16:51,Points,760
10350,2020-04-05 17:28:47,Points,760
10350,2020-04-05 17:30:37,Points,760
10416,2020-04-06 13:44:45,Points,760
10350,2020-04-06 17:10:16,Points,760
10350,2020-04-06 17:10:26,Points,410
10350,2020-04-06 21:13:21,Points,760
